OBJECTID,Facility Name,Street Address,City,ZIP Code,County Code,County Name,Type,Category,longitude,latitude,x,y
159,PLANNED PARENTHOOD SAN RAMON CENTER,200 Porter Dr,San Ramon,94583,13,Contra Costa,Clinic,Community Clinic,-121.99132,37.77418,-13580010.17,4547573.247
160,BRIGHTER BEGINNINGS FAMILY HEALTH CLINIC,2727 Macdonald Ave,Richmond,94804,13,Contra Costa,Clinic,Community Clinic,-122.34217,37.93502,-13619066.6,4570249.674
161,DEL NORTE COMMUNITY HEALTH CENTER,200 A St,Crescent City,95531,15,Del Norte,Clinic,Community Clinic,-124.203757,41.748229,-13826297.43,5123338.895
162,SMITH RIVER COMMUNITY HEALTH CENTER,110 First Street,Smith River,95567,15,Del Norte,Clinic,Community Clinic,-124.1462185,41.92663534,-13819892.27,5149995.33
163,DEL NORTE COMMUNITY HEALTH CENTER,550 E Washington Blvd,Crescent City,95531,15,Del Norte,Clinic,Community Clinic,-124.1985265,41.77334975,-13825715.17,5127087.801
164,SUTTER COAST COMMUNTIY CLINIC,780 E Washington Blvd,Crescent City,95531,15,Del Norte,Clinic,Community Clinic,-124.19285,41.77272,-13825083.27,5126993.802
165,"UNITED INDIAN HEALTH SERVICES, INC.",1675 Northcrest Dr,Crescent City,95531,15,Del Norte,Clinic,Community Clinic,-124.199081,41.775368,-13825776.9,5127389.059
166,SHINGLE SPRINGS TRIBAL HEALTH PROGRAM,4140 Mother Lode Dr,Shingle Springs,95682,17,El Dorado,Clinic,Community Clinic,-120.9320196,38.6637181,-13462089.39,4673615.172
167,BARTON FAMILY MEDICINE,1090 3Rd St,S Lake Tahoe,96150,17,El Dorado,Clinic,Community Clinic,-119.99665,38.91478,-13357964.54,4709471.126
168,BARTON MEMORIAL HOSPITAL CLINIC AT SIERRA AT TAHOE,1111 Sierra At Tahoe Rd,Twin Bridges,95735,17,El Dorado,Clinic,Community Clinic,-120.0807,38.80035,-13367320.94,4693112.888
169,GEORGETOWN FAMILY MEDICAL CENTER,6322 Hwy 193,Georgetown,95634,17,El Dorado,Clinic,Community Clinic,-120.86247,38.89286,-13454347.16,4706335.542
170,EL DORADO COUNTY COMMUNITY HEALTH CENTER,4327 Golden Center Dr,Placerville,95667,17,El Dorado,Clinic,Community Clinic,-120.82764,38.70636,-13450469.91,4679696.279
171,PLACERVILLE HEALTH AND WELLNESS CENTER,4641 Missouri Flat Rd,Placerville,95667,17,El Dorado,Clinic,Community Clinic,-120.823665,38.696061,-13450027.41,4678227.219
172,EL DORADO COMMUNITY HEALTH CENTER CAMERION PARK,3104 Ponte Morino Dr,Cameron Park,95682,17,El Dorado,Clinic,Community Clinic,-120.96672,38.66304,-13465952.22,4673518.499
173,ORANGE AND BUTLER COMMUNITY HEALTH CENTER,1350 S Orange Ave,Fresno,93702,19,Fresno,Clinic,Community Clinic,-119.76368,36.72907,-13332030.47,4401408.917
174,"CENTRAL VALLEY INDIAN HEALTH, INC",20 N Dewitt Ave,Clovis,93612,19,Fresno,Clinic,Community Clinic,-119.7046,36.8307,-13325453.71,4415534.042
175,SAN JOAQUIN HEALTH CENTER,21890 W Colorado Ave,San Joaquin,93660,19,Fresno,Clinic,Community Clinic,-120.18476,36.6048,-13378904.87,4384162.536
176,FRESNO COUNTY E.O.C. HEALTH CLINIC,1047 R St,Fresno,93721,19,Fresno,Clinic,Community Clinic,-119.78264,36.74037,-13334141.08,4402978.531
177,UNITED HEALTH CTRS OF SAN JOAQUIN VALLEY - ORANGE,445 11Th St,Orange Cove,93646,19,Fresno,Clinic,Community Clinic,-119.3191,36.62739,-13282540.06,4387295.534
178,PLANNED PARENTHOOD MAR MONTE-FRESNO-FULTON,650 N Fulton St,Fresno,93728,19,Fresno,Clinic,Community Clinic,-119.80033,36.75218,-13336110.33,4404619.234
179,UNITED HEALTH CTRS OF SAN JOAQUIN VALLEY - PARLIER,650 S Zediker Ave,Parlier,93648,19,Fresno,Clinic,Community Clinic,-119.52103,36.60494,-13305018.8,4384181.944
180,UNITED HEALTH CTRS OF SAN JOAQUIN VALLEY,16928 11Th St,Huron,93234,19,Fresno,Clinic,Community Clinic,-120.10272,36.20533,-13369772.23,4328910.679
181,ELM COMMUNITY HEALTH CENTER,2740 S Elm Ave,Fresno,93706,19,Fresno,Clinic,Community Clinic,-119.79087,36.70171,-13335057.24,4397609.461
182,"FAMILYFIRST HEALTH CARE, A SERVICE OF PLND PARENT",5727 N Fresno St,Fresno,93710,19,Fresno,Clinic,Community Clinic,-119.78151,36.82046,-13334015.29,4414109.979
183,DIVISADERO COMMUNITY HEALTH CENTER,2021 Divisadero St,Fresno,93701,19,Fresno,Clinic,Community Clinic,-119.78688,36.74339,-13334613.08,4403398.06
184,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,121 Barboza St,Mendota,93640,19,Fresno,Clinic,Community Clinic,-120.384,36.76658,-13401084.16,4406620.099
185,KINGS WINERY MEDICAL CLINIC,4929 E Kings Canyon Rd,Fresno,93727,19,Fresno,Clinic,Community Clinic,-119.73071,36.73603,-13328360.26,4402375.66
186,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,275 South Madera Ave,Kerman,93630,19,Fresno,Clinic,Community Clinic,-120.06035,36.73219,-13365055.62,4401842.277
187,CENTRAL VALLEY INDIAN HEALTH CLINIC PRATHER,29369 Auberry Rd,Prather,93651,19,Fresno,Clinic,Community Clinic,-119.51793,37.03865,-13304673.7,4444494.754
188,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY - FIREBAUGH,1133 P St,Firebaugh,93622,19,Fresno,Clinic,Community Clinic,-120.455247,36.859255,-13409015.34,4419506.163
189,KERMAN HEALTH CENTER,171 S Madera Ave,Kerman,93630,19,Fresno,Clinic,Community Clinic,-120.06037,36.73428,-13365057.84,4402132.58
190,"COALINGA VALLEY HEALTH CLINICS, INC. - HURON",36617 Central Ave,Huron,93234,19,Fresno,Clinic,Community Clinic,-120.1022961,36.2015363,-13369725.04,4328387.318
191,"COALINGA VALLEY HEALTH, INC. - COALINGA",1145 Phelps Ave,Coalinga,93210,19,Fresno,Clinic,Community Clinic,-120.3378182,36.15104621,-13395943.23,4321424.364
192,EASTON COMMUNITY HEALTH CENTER,5784 S Elm Ave,Fresno,93706,19,Fresno,Clinic,Community Clinic,-119.79079,36.65135,-13335048.34,4390619.553
193,VALLEY SMILES,21890 W Colorado Ave,San Joaquin,93660,19,Fresno,Clinic,Community Clinic,-120.18476,36.6048,-13378904.87,4384162.536
194,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,2502 Jensen Ave,Sanger,93657,19,Fresno,Clinic,Community Clinic,-119.57214,36.70682,-13310708.34,4398318.977
195,PREGNANCY CARE CENTER,758 E Bullard Ave Ste 101,Fresno,93710,19,Fresno,Clinic,Community Clinic,-119.774001,36.823237,-13333179.39,4414496.154
196,ORCHARD MEDICAL CENTER,555 6Th St,Orange Cove,93646,19,Fresno,Clinic,Community Clinic,-119.31257,36.625237,-13281813.14,4386996.895
197,WEST FRESNO COMMUNITY HEALTH CENTER,302 Fresno St,Fresno,93706,19,Fresno,Clinic,Community Clinic,-119.80887,36.72409,-13337060.99,4400717.249
198,CASTLE WOUND HEALING CENTER,3605 Hospital Rd,Atwater,95301,47,Merced,Clinic,Community Clinic,-120.57614,37.36491,-13422473.08,4490092.617
199,HEALTHY SMILES MOBILE DENTAL FOUNDATION,1275 W Shaw Ave,Fresno,93711,19,Fresno,Clinic,Community Clinic,-119.81463,36.80825,-13337702.19,4412412.199
200,REGIONAL MEDICAL COMMUNITY HEALTH CENTER,2505 E Divisadero St,Fresno,93721,19,Fresno,Clinic,Community Clinic,-119.78062,36.74335,-13333916.22,4403392.504
201,DUAL DIAGNOSIS ASSESSMENT AND TREATMENT CENTER,1145 W Hedges Ave,Fresno,93728,19,Fresno,Clinic,Community Clinic,-119.82585,36.75845,-13338951.2,4405490.396
202,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,517 S Madera Ave,Kerman,93630,19,Fresno,Clinic,Community Clinic,-120.06032,36.72717,-13365052.28,4401145.025
203,BULLARD COMMUNITY HEALTH CENTER,6011 N Fresno St,Fresno,93710,19,Fresno,Clinic,Community Clinic,-119.78157,36.823282,-13334021.97,4414502.412
204,SEQUOIA COMMUNITY HEALTH CENTERS-DIVISADERO WOMEN'S HLTH.  C,145 N Clark St,Fresno,93701,19,Fresno,Clinic,Community Clinic,-119.78617,36.744087,-13334534.04,4403494.888
205,PREGNANCY CARE CENTER,169 N Clark St,Fresno,93701,19,Fresno,Clinic,Community Clinic,-119.7863442,36.74471705,-13334553.43,4403582.415
206,ELM CHILDREN'S COMMUNITY HEALTH CENTER,2790 S Elm Ave,Fresno,93706,19,Fresno,Clinic,Community Clinic,-119.790967,36.70047,-13335068.04,4397437.296
207,KERMAN DENTAL CENTER,942 S Madera Ave,Kerman,93630,19,Fresno,Clinic,Community Clinic,-120.0600909,36.7212185,-13365026.77,4400318.451
208,GARLAND COMMUNITY HEALTH CENTER,3727 N 1St St,Fresno,93726,19,Fresno,Clinic,Community Clinic,-119.77272,36.78519,-13333036.79,4409206.483
209,KERMAN HEALTH CENTER,449 S Madera Ave,Kerman,93630,19,Fresno,Clinic,Community Clinic,-120.0603,36.72858,-13365050.05,4401340.862
210,BAART COMMUNITY HEALTHCARE - VAN NESS CLINIC,539 N Van Ness Ave,Fresno,93728,19,Fresno,Clinic,Community Clinic,-119.798913,36.750799,-13335952.59,4404427.366
211,BAART COMMUNITY HEALTHCARE - E STREET CLINIC,1235 E St,Fresno,93706,19,Fresno,Clinic,Community Clinic,-119.7995032,36.73262002,-13336018.29,4401902.004
212,DIVISADERO COMMUNITY HEALTH CENTER,145 N Clark St,Fresno,93701,19,Fresno,Clinic,Community Clinic,-119.7862923,36.7440703,-13334547.66,4403492.568
213,"FAMILYFIRST HEALTH CARE, A SERVICE OF PLND. PARNT. - FRESNO",6095 N 1St St,Fresno,93710,19,Fresno,Clinic,Community Clinic,-119.77239,36.82463,-13333000.06,4414689.872
214,ELM DENTAL CENTER,2756 S Elm Ave,Fresno,93706,19,Fresno,Clinic,Community Clinic,-119.79087,36.70115,-13335057.24,4397531.709
215,TZU CHI MOBILE CLINIC,7421 N Maple Ave,Fresno,93720,19,Fresno,Clinic,Free Clinic,-119.7477743,36.8433914,-13330259.85,4417299.283
216,SABLAN HEALTH CENTER,927 O St,Firebaugh,93622,19,Fresno,Clinic,Community Clinic,-120.4578403,36.8607185,-13409304.02,4419709.782
217,WEST SHAW COMMUNITY HEALTH CENTER,4739 W Shaw Ave,Fresno,93722,19,Fresno,Clinic,Community Clinic,-119.878167,36.808129,-13344775.1,4412395.376
218,ELM WOMEN'S & PEDIATRIC COMMUNITY HEALTH CENTER,2760 S Elm Ave,Fresno,93706,19,Fresno,Clinic,Community Clinic,-119.7906569,36.7009682,-13335033.52,4397506.467
219,TZU CHI MOBILE CLINIC,3898 N Ann Ave,Fresno,93726,19,Fresno,Clinic,Free Clinic,-119.727413,36.788526,-13327993.24,4409670.181
220,NORTH FINE COMMUNITY HEALTH CENTER,1945 N Fine Ave,Fresno,93727,19,Fresno,Clinic,Community Clinic,-119.7291509,36.7682623,-13328186.71,4406853.871
221,"CENTRAL VALLEY INDIAN HEALTH, INC.",2740 Herndon Ave,Clovis,93611,19,Fresno,Clinic,Community Clinic,-119.66104,36.83738,-13320604.64,4416463.123
222,KERMAN UNIFIED SCHOOL DISTRICT COMMUNITY HEALTH CENTER,702 S 8Th St,Kerman,93630,19,Fresno,Clinic,Community Clinic,-120.0564582,36.72455708,-13364622.38,4400782.121
223,NORTH MARKS MEDICAL CLINIC,4011 N Marks Ave,Fresno,93722,19,Fresno,Clinic,Community Clinic,-119.84434,36.79405,-13341009.5,4410438.054
224,Fresenius Medical Care,1899 N Helm Ave,Fresno,93727,19,Fresno,Clinic,Community Clinic,-119.72358,36.76813,-13327566.56,4406835.486
225,CLOVIS COMMUNITY HEALTH CENTER,180 W Shaw Ave,Clovis,93612,19,Fresno,Clinic,Community Clinic,-119.71252,36.80839,-13326335.36,4412431.664
226,CENTRAL VALLEY MEDICAL SERVICES CORPORATION,851 Van Ness Ave,Fresno,93721,19,Fresno,Clinic,Community Clinic,-119.78752,36.73312,-13334684.32,4401971.451
227,ARIA COMMUNITY HEALTH CENTER RIVERDALE,3554 W Mount Whitney Ave,Riverdale,93656,19,Fresno,Clinic,Community Clinic,-119.8621,36.43084,-13342986.53,4360066.689
228,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,1560 E Manning Ave,Reedley,93654,19,Fresno,Clinic,Community Clinic,-119.4326,36.60414,-13295174.82,4384071.008
229,GASTON MIDDLE SCHOOL HEALTH AND WELLNESS CENTER,1120 E Church Ave,Fresno,93706,19,Fresno,Clinic,Community Clinic,-119.797611,36.714115,-13335807.65,4399331.964
230,PREGNANCY CARE CENTER,7005 N Maple Ave,Fresno,93720,19,Fresno,Clinic,Community Clinic,-119.74522,36.83789,-13329975.51,4416534.06
231,AMPLA HEALTH ORLAND MEDICAL & DENTAL,1211 Cortina Dr,Orland,95963,21,Glenn,Clinic,Community Clinic,-122.20163,39.74164,-13603421.74,4828468.083
232,AMPLA HEALTH HAMILTON CITY MEDICAL,231 Main St,Hamilton City,95951,21,Glenn,Clinic,Community Clinic,-122.011273,39.740667,-13582231.3,4828327.22
233,"NORTHERN VALLEY INDIAN HEALTH, INC.",207 N Butte St,Willows,95988,21,Glenn,Clinic,Community Clinic,-122.19539,39.52209,-13602727.11,4796734.067
234,AMPLA HEALTH HAMILTON CITY MEDICAL,278 Main St,Hamilton City,95951,21,Glenn,Clinic,Community Clinic,-122.01169,39.74132,-13582277.72,4828421.755
235,HUMBOLDT OPEN DOOR CLINIC,770 10Th St,Arcata,95521,23,Humboldt,Clinic,Community Clinic,-124.08612,40.8698,-13813202.15,4993155.371
236,NORTHCOUNTRY CLINIC-ARCATA,785 18Th St,Arcata,95521,23,Humboldt,Clinic,Community Clinic,-124.08372,40.87605,-13812934.99,4994075.473
237,REDWOODS RURAL HEALTH CENTER. INC,101 W Coast Rd,Redway,95560,23,Humboldt,Clinic,Community Clinic,-123.81342,40.11687,-13782845.35,4882939.335
238,SIX RIVERS PLANNED PARENTHOOD,2316 Harrison Ave,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.13979,40.78624,-13819176.67,4980862.31
239,EUREKA COMMUNITY HEALTH CENTER,2412 Buhne St,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.14046,40.78586,-13819251.26,4980806.441
240,MOBILE MEDICAL OFFICE,301 P St,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.15572,40.80553,-13820949.99,4983698.814
241,WILLOW CREEK COMMUNITY HEALTH CENTER,38883 State Highway 299,Willow Creek,95573,23,Humboldt,Clinic,Community Clinic,-123.63354,40.93992,-13762821.19,5003483.156
242,MCKINLEYVILLE COMMUNITY HEALTH CENTER,1644 Central Ave,Mckinleyville,95519,23,Humboldt,Clinic,Community Clinic,-124.10096,40.93506,-13814854.13,5002766.992
243,NORTHCOUNTRY CLINIC - MC KINLEYVILLE,1644 Central Ave,Mc Kinleyville,95519,23,Humboldt,Clinic,Community Clinic,-124.10077,40.93507,-13814832.98,5002768.465
244,ORICK COMMUNITY HEALTH CENTER,120918 Hwy 101 N,Orick,95555,23,Humboldt,Clinic,Community Clinic,-124.06049,41.28624,-13810349.03,5054653.36
245,"UNITED INDIAN HEALTH SERVICES, INC.",1600 Weeot Way,Arcata,95521,23,Humboldt,Clinic,Community Clinic,-124.0896,40.89669,-13813589.55,4997114.634
246,EUREKA COMMUNITY HEALTH CENTER - BURRE DENTAL CTR,959 Myrtle Ave,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.14974,40.80059,-13820284.3,4982972.332
247,SECOND MOBILE UNIT,301 P St,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.15572,40.80553,-13820949.99,4983698.814
248,TELEHEALTH AND VISITING SPECIALIST CENTER,2426 Buhne St,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.14066,40.78592,-13819273.52,4980815.262
249,SIX RIVERS PLANNED PARENTHOOD,3225 Timber Fall Ct,Eureka,95503,23,Humboldt,Clinic,Community Clinic,-124.13737,40.77933,-13818907.28,4979846.428
250,SECOND MOBILE UNIT,3696 Jacobs Ave,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.12637,40.80447,-13817682.76,4983542.925
251,MOBILE MEDICAL OFFICE - MOBILE UNIT A,1522 3Rd St,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.155586,40.805541,-13820935.07,4983700.432
252,OLD TOWN DENTAL CENTER,310 3Rd St,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.16842,40.803312,-13822363.75,4983372.626
253,PERINATAL SERVICES OF NORTHCOUNTRY CLINIC,3800 Janes Rd,Arcata,95521,23,Humboldt,Clinic,Community Clinic,-124.093,40.89672,-13813968.03,4997119.052
254,J ROPHE MEDICAL,2458 Buhne St,Eureka,95501,23,Humboldt,Clinic,Free Clinic,-124.14038,40.78592,-13819242.35,4980815.263
255,BURRE MOBILE DENTAL,959 Myrtle Ave,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.14974,40.80059,-13820284.3,4982972.332
256,EUREKA COMMUNITY HEALTH CENTER,2200 Tydd St,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.1469789,40.8017753,-13819976.94,4983146.639
257,MOBILE MEDICAL OFFICE - MOBILE UNIT A,3696 Jacobs Ave,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.12637,40.80447,-13817682.76,4983542.925
258,REDWOOD COAST PACE,1901 California St,Eureka,95501,23,Humboldt,Clinic,Community Clinic,-124.1719,40.79042,-13822751.14,4981476.89
259,FERNDALE COMMUNITY HEALTH CENTER,638 Main St,Ferndale,95536,23,Humboldt,Clinic,Community Clinic,-124.26167,40.57855,-13832744.29,4950374.489
260,PLANNED PARENTHOOD EUREKA,3225 Timber Fall Ct,Eureka,95503,23,Humboldt,Clinic,Community Clinic,-124.13737,40.77933,-13818907.28,4979846.428
261,"CLINICAS DE SALUD DEL PUEBLO, INC - BRAWLEY",900 Main St,Brawley,92227,25,Imperial,Clinic,Community Clinic,-115.52854,32.97861,-12860576.96,3892464.492
262,CLINICAS DE SALUD DEL PUEBLO INC - CALEXICO,223 W Cole Blvd,Calexico,92231,25,Imperial,Clinic,Community Clinic,-115.50284,32.69404,-12857716.05,3854762.308
263,NILAND HEALTH CLINIC,8027 Hwy 111,Niland,92257,25,Imperial,Clinic,Community Clinic,-115.54574,33.25725,-12862491.65,3929498.933
264,"CLINICAS DE SALUD DEL PUEBLO, INC.",1461 S 4Th St,El Centro,92243,25,Imperial,Clinic,Community Clinic,-115.55222,32.78056,-12863213,3866212.419
265,WINTERHAVEN HEALTH CLINIC,2133 Winterhaven Dr,Winterhaven,92283,25,Imperial,Clinic,Community Clinic,-114.6356,32.73859,-12761175.35,3860656.689
266,BRAWLEY DENTAL CLINIC,1166 K St,Brawley,92227,25,Imperial,Clinic,Community Clinic,-115.522777,32.973084,-12859935.42,3891731.209
267,EL CENTRO HEALTH CLINIC,651 Wake Ave,El Centro,92243,25,Imperial,Clinic,Community Clinic,-115.55814,32.77067,-12863872.01,3864903.007
268,EHMAN WOMEN'S CENTER,197 W Legion Rd,Brawley,92227,25,Imperial,Clinic,Community Clinic,-115.55269,32.95991,-12863265.32,3889983.244
269,BRAWLEY OPEN ACCESS HEALTH CENTER,196 W Legion Rd,Brawley,92227,25,Imperial,Clinic,Community Clinic,-115.55269,32.95997,-12863265.32,3889991.205
270,PLANNED PARENTHOOD - EL CENTRO,1463 S 4Th St,El Centro,92243,25,Imperial,Clinic,Community Clinic,-115.55235,32.78039,-12863227.47,3866189.91
271,DEATH VALLEY HEALTH CENTER,Ca 127,Shoshone,92384,27,Inyo,Clinic,Community Clinic,-116.29881,36.10666,-12946322.98,4315306.844
272,BISHOP HEALTH CENTER,N Tu-Su Ln And W Line St,Bishop,93514,27,Inyo,Clinic,Community Clinic,-118.4187,37.36115,-13182308,4489565.975
273,OMNI FAMILY HEALTH,277 E Front St,Buttonwillow,93206,29,Kern,Clinic,Community Clinic,-119.46587,35.3997,-13298878.43,4218331.64
274,OMNI FAMILY HEALTH,21138 Paso Robles Hwy,Lost Hills,93249,29,Kern,Clinic,Community Clinic,-119.69528,35.61608,-13324416.23,4247921.672
275,KERN RIVER HEALTH CENTER,67 Evans Rd,Wofford Heights,93285,29,Kern,Clinic,Community Clinic,-118.4576,35.70664,-13186638.34,4260329.514
276,EAST BAKERSFIELD COMMUNITY HEALTH CENTER,815 Dr Martin Luther King Jr Blvd,Bakersfield,93307,29,Kern,Clinic,Community Clinic,-118.98519,35.36581,-13245369.39,4213704.373
277,PLANNED PARENTHOOD - BAKERSFIELD,2535 16Th St,Bakersfield,93301,29,Kern,Clinic,Community Clinic,-119.0316892,35.3719117,-13250545.65,4214537.342
278,OMNI FAMILY HEALTH,1001 Main St,Delano,93215,29,Kern,Clinic,Community Clinic,-119.2457,35.76916,-13274369.22,4268903.768
279,LAMONT COMMUNITY HEALTH CENTER,8787 Hall Rd,Lamont,93241,29,Kern,Clinic,Community Clinic,-118.90805,35.25967,-13236782.2,4199224.812
280,CALIFORNIA AVENUE COMMUNITY HEALTH CENTER,601 California Ave,Bakersfield,93304,29,Kern,Clinic,Community Clinic,-119.008466,35.368163,-13247960.46,4214025.583
281,FAMILY HEALTH CENTER,1611 1St St,Bakersfield,93304,29,Kern,Clinic,Community Clinic,-119.02047,35.35506,-13249296.74,4212236.999
282,FRAZIER MOUNTAIN COMMUNITY HEALTH CENTER,3545 Mount Pinos Wy,Frazier Park,93225,29,Kern,Clinic,Community Clinic,-118.94257,34.82209,-13240624.96,4139729.424
283,MC FARLAND COMMUNITY HEALTH CENTER,217 W Kern Ave,Mc Farland,93250,29,Kern,Clinic,Community Clinic,-119.22975,35.67801,-13272593.67,4256405.331
284,CENTRAL BAKERSFIELD COMMUNITY HEALTH CENTER,301 Brundage Ln,Bakersfield,93304,29,Kern,Clinic,Community Clinic,-119.00505,35.35387,-13247580.19,4212074.576
285,OMNI FAMILY HEALTH,2101 7Th St,Wasco,93280,29,Kern,Clinic,Community Clinic,-119.34989,35.59426,-13285967.6,4244934.157
286,OMNI FAMILY HEALTH,1100 4Th St,Taft,93268,29,Kern,Clinic,Community Clinic,-119.45307,35.14987,-13297453.54,4184265.904
287,"POLYCLINIC MEDICAL CENTER, INC.",2145 Niles St,Bakersfield,93305,29,Kern,Clinic,Community Clinic,-118.96845,35.376385,-13243505.9,4215148.05
288,PREGNANCY CARE CENTER,128 S Silver Ridge St,Ridgecrest,93555,29,Kern,Clinic,Community Clinic,-117.66551,35.62122,-13098463.3,4248625.522
289,SAGE COMMUNITY HEALTH CENTER,1041 N China Lake Blvd,Ridgecrest,93555,29,Kern,Clinic,Community Clinic,-117.66996,35.63964,-13098958.67,4251148.315
290,34TH  STREET COMMUNITY HEALTH CENTER,3550 Q St,Bakersfield,93301,29,Kern,Clinic,Community Clinic,-119.0101324,35.3922184,-13248145.96,4217309.948
291,DELANO COMMUNITY HEALTH CENTER,1508 Garces Hwy,Delano,93215,29,Kern,Clinic,Community Clinic,-119.23655,35.7614,-13273350.64,4267839.164
292,CLINICA SIERRA VISTA MOBILE HEALTH SERVICES,815 Dr Martin Luther King Jr Blvd,Bakersfield,93307,29,Kern,Clinic,Community Clinic,-118.98519,35.36581,-13245369.39,4213704.373
293,OMNI FAMILY HEALTH,320 James St,Shafter,93263,29,Kern,Clinic,Community Clinic,-119.27717,35.50326,-13277872.44,4232483.552
294,ARVIN COMMUNITY HEALTH CENTER,146 N Hill St,Arvin,93203,29,Kern,Clinic,Community Clinic,-118.83082,35.20969,-13228185,4192413.137
295,KERN VALLEY MEDICAL CENTER,6310 Lake Isabella Blvd,Lake Isabella,93240,29,Kern,Clinic,Community Clinic,-118.47382,35.62729,-13188443.94,4249456.809
296,BAKERSFIELD MEDICAL AND MENTAL HEALTH SERVICES,1010 S Union Ave,Bakersfield,93307,29,Kern,Clinic,Community Clinic,-119.00291,35.34381,-13247341.97,4210701.583
297,SOUTH BAKERSFIELD COMMUNITY HEALTH CENTER,2400 Wible Rd,Bakersfield,93304,29,Kern,Clinic,Community Clinic,-119.03895,35.33307,-13251353.92,4209235.973
298,OMNI FAMILY HEALTH,655 S Central Valley Hwy,Shafter,93263,29,Kern,Clinic,Community Clinic,-119.26358,35.49434,-13276359.61,4231263.878
299,OMNI FAMILY HEALTH,1215 Jefferson St,Delano,93215,29,Kern,Clinic,Community Clinic,-119.24511,35.7725,-13274303.54,4269362.019
300,BAKERSFIELD PREGNANCY CENTER,2920 F St Ste E-13,Bakersfield,93301,29,Kern,Clinic,Free Clinic,-119.023331,35.385919,-13249615.22,4216449.775
301,OMNI FAMILY HEALTH,525 Roberts Ln,Bakersfield,93308,29,Kern,Clinic,Community Clinic,-119.03126,35.4086,-13250497.87,4219547.144
